Commodity,APMC,Year,Month,min_price,max_price,APMC_commodity,fluct_price
onion,karad,2014,September,1375,2150,karad+onion,775
onion,karad,2015,October,1600,2350,karad+onion,870
onion,karad,2016,September,528,960,karad+onion,432
onion,khed-chakan,2015,December,900,1664,khed-chakan+onion,764
onion,khed-chakan,2016,September,572,1244,khed-chakan+onion,706
onion,kolhapur,2014,September,519,2242,kolhapur+onion,1723
onion,kolhapur,2015,October,968,4057,kolhapur+onion,3457
onion,kolhapur,2016,September,304,1329,kolhapur+onion,1073
onion,kopargaon,2014,September,600,2184,kopargaon+onion,1596
onion,kopargaon,2015,November,711,2758,kopargaon+onion,2047
onion,kopargaon,2016,September,383,1131,kopargaon+onion,924
onion,koregaon,2014,September,1000,1950,koregaon+onion,1375
onion,koregaon,2015,October,1790,3225,koregaon+onion,1850
onion,koregaon,2016,May,425,918,koregaon+onion,563
onion,kurdwadi,2014,September,650,1898,kurdwadi+onion,1248
onion,kurdwadi,2015,September,1213,3575,kurdwadi+onion,2370
onion,kurdwadi,2016,October,250,1342,kurdwadi+onion,1198
onion,kurdwadi-modnimb,2015,October,1393,3015,kurdwadi-modnimb+onion,2754
onion,kurdwadi-modnimb,2016,November,201,1338,kurdwadi-modnimb+onion,1267
onion,lasalgaon,2014,September,940,1943,lasalgaon+onion,1620
onion,lasalgaon,2015,May,1209,2391,lasalgaon+onion,1271
onion,lasalgaon,2016,September,483,1206,lasalgaon+onion,748
onion,lasalgaon-niphad,2015,October,1657,2843,lasalgaon-niphad+onion,1328
onion,lasalgaon-niphad,2016,October,393,835,lasalgaon-niphad+onion,497
onion,lasur station,2014,September,200,1917,lasur station+onion,1746
onion,lasur station,2015,October,550,3058,lasur station+onion,2508
onion,lasur station,2016,October,219,1466,lasur station+onion,1256
onion,lonand,2014,September,845,1960,lonand+onion,1115
onion,lonand,2015,October,1380,3169,lonand+onion,1981
onion,lonand,2016,September,400,1229,lonand+onion,872
onion,malegaon,2014,September,715,1628,malegaon+onion,1035
onion,malegaon,2015,November,824,2487,malegaon+onion,1934
onion,malegaon,2016,October,325,1338,malegaon+onion,1013
onion,malkapur,2014,September,1075,1925,malkapur+onion,850
onion,malkapur,2015,October,1350,2653,malkapur+onion,1303
onion,malkapur,2016,October,546,928,malkapur+onion,496
onion,manchar,2014,September,533,2112,manchar+onion,1600
onion,manchar,2015,October,1700,4049,manchar+onion,2923
onion,manchar,2016,September,550,1084,manchar+onion,659
onion,mangalwedha,2016,September,475,904,mangalwedha+onion,429
onion,manmad,2014,September,733,1768,manmad+onion,1352
onion,manmad,2015,November,923,2396,manmad+onion,1473
onion,manmad,2016,October,406,1054,manmad+onion,725
onion,mumbai,2014,September,1213,1981,mumbai+onion,810
onion,mumbai,2015,May,1908,2442,mumbai+onion,840
onion,mumbai,2016,May,713,1021,mumbai+onion,317
onion,mumbai-onion and potato mkt,2016,September,698,1038,mumbai-onion and potato mkt+onion,411
onion,nagpur,2014,September,1055,1874,nagpur+onion,993
onion,nagpur,2015,November,1327,2515,nagpur+onion,1188
onion,nagpur,2016,September,739,1427,nagpur+onion,688
onion,nampur,2016,October,456,1189,nampur+onion,914
onion,nandgaon,2014,September,778,1787,nandgaon+onion,1262
onion,nandgaon,2015,October,990,2974,nandgaon+onion,1984
onion,nandgaon,2016,October,372,986,nandgaon+onion,666
onion,nandura,2015,December,1087,1855,nandura+onion,768
onion,nandura,2016,September,513,794,nandura+onion,448
onion,nashik,2014,September,346,1838,nashik+onion,1492
onion,nashik,2015,November,811,2578,nashik+onion,1767
onion,nashik,2016,September,210,1065,nashik+onion,878
onion,navapur,2015,November,1838,1938,navapur+onion,107
onion,navapur,2016,March,750,779,navapur+onion,33
onion,newasa-ghodegaon,2014,October,342,2142,newasa-ghodegaon+onion,1800
onion,newasa-ghodegaon,2015,November,438,3027,newasa-ghodegaon+onion,2618
onion,newasa-ghodegaon,2016,September,200,1385,newasa-ghodegaon+onion,1208
onion,osmanabad,2014,December,676,1521,osmanabad+onion,845
onion,osmanabad,2015,October,1955,2782,osmanabad+onion,1634
onion,osmanabad,2016,September,700,1216,osmanabad+onion,825
onion,paithan,2016,September,191,1046,paithan+onion,885
onion,palghar(bevur),2015,November,1733,1733,palghar(bevur)+onion,109
onion,palghar(bevur),2016,September,947,959,palghar(bevur)+onion,113
onion,palus,2016,June,600,700,palus+onion,100
onion,pandharpur,2014,September,450,2077,pandharpur+onion,1653
onion,pandharpur,2015,October,815,3664,pandharpur+onion,3182
onion,pandharpur,2016,September,162,1390,pandharpur+onion,1319
onion,paranda,2015,November,275,2982,paranda+onion,2707
onion,paranda,2016,March,180,1533,paranda+onion,1417
onion,parner,2014,September,600,2081,parner+onion,1552
onion,parner,2015,October,1079,3083,parner+onion,2004
onion,parner,2016,September,358,1197,parner+onion,843
onion,pathardi,2014,September,208,1723,pathardi+onion,1515
onion,pathardi,2015,September,809,3650,pathardi+onion,3150
onion,pathardi,2016,September,211,1605,pathardi+onion,1432
onion,phaltan,2014,September,500,2092,phaltan+onion,1592
onion,phaltan,2015,October,833,3377,phaltan+onion,2544
onion,phaltan,2016,September,350,1201,phaltan+onion,1001
onion,pimpalgaon (b)-saykheda,2014,September,531,1640,pimpalgaon (b)-saykheda+onion,1169
onion,pimpalgaon (b)-saykheda,2015,October,1029,2954,pimpalgaon (b)-saykheda+onion,1925
onion,pimpalgaon (b)-saykheda,2016,November,391,1288,pimpalgaon (b)-saykheda+onion,897
onion,pimpalgaon basawant,2014,September,976,1924,pimpalgaon basawant+onion,1266
onion,pimpalgaon basawant,2015,November,1020,2911,pimpalgaon basawant+onion,1891
onion,pimpalgaon basawant,2016,October,391,1231,pimpalgaon basawant+onion,991
onion,pune,2014,September,738,2136,pune+onion,1472
onion,pune,2015,May,1015,2531,pune+onion,1516
onion,pune,2016,September,540,1154,pune+onion,738
onion,pune-manjri,2015,September,1222,3933,pune-manjri+onion,2733
onion,pune-manjri,2016,September,650,1467,pune-manjri+onion,934
onion,pune-moshi,2016,September,573,1000,pune-moshi+onion,643
onion,pune-pimpri,2014,September,1523,1715,pune-pimpri+onion,192
onion,pune-pimpri,2015,May,1905,2340,pune-pimpri+onion,940
onion,pune-pimpri,2016,September,752,969,pune-pimpri+onion,217
onion,rahata,2014,September,490,2163,rahata+onion,1718
onion,rahata,2015,October,831,3413,rahata+onion,2713
onion,rahata,2016,September,208,1329,rahata+onion,1129
onion,rahuri,2014,September,169,2189,rahuri+onion,2022
onion,rahuri,2015,November,738,4405,rahuri+onion,3667
onion,rahuri,2016,September,331,1365,rahuri+onion,1165
onion,rahuri-vambori,2014,October,200,2157,rahuri-vambori+onion,1957
onion,rahuri-vambori,2015,October,492,3745,rahuri-vambori+onion,3400
onion,rahuri-vambori,2016,September,200,1300,rahuri-vambori+onion,1150
onion,ramtek,2015,July,2138,2477,ramtek+onion,339
onion,ramtek,2016,September,873,1056,ramtek+onion,209
onion,sakri,2016,November,350,821,sakri+onion,623
onion,sangamner,2014,September,500,2282,sangamner+onion,1782
onion,sangamner,2015,May,625,2888,sangamner+onion,2263
onion,sangamner,2016,September,308,1296,sangamner+onion,992
onion,sangli-phale bhajipalam,2015,October,664,3255,sangli-phale bhajipalam+onion,2591
onion,sangli-phale bhajipalam,2016,September,382,1331,sangli-phale bhajipalam+onion,1129
onion,satana,2014,September,995,1969,satana+onion,1126
onion,satana,2015,November,1068,3158,satana+onion,2184
onion,satana,2016,September,430,1360,satana+onion,930
onion,satara,2014,September,1456,2044,satara+onion,633
onion,satara,2015,October,2078,3650,satara+onion,1700
onion,satara,2016,September,550,1100,satara+onion,743
onion,shevgaon,2016,March,583,775,shevgaon+onion,260
onion,shirpur,2014,September,505,1676,shirpur+onion,1265
onion,shirpur,2015,October,726,2396,shirpur+onion,1810
onion,shirpur,2016,October,237,889,shirpur+onion,738
onion,shrigonda,2015,December,307,1833,shrigonda+onion,1526
onion,shrigonda,2016,May,500,800,shrigonda+onion,650
onion,shrirampur,2014,September,282,2000,shrirampur+onion,1742
onion,shrirampur,2015,November,713,3106,shrirampur+onion,2393
onion,shrirampur,2016,September,240,1231,shrirampur+onion,1031
onion,sinner,2014,September,339,1823,sinner+onion,1623
onion,sinner,2015,October,423,3445,sinner+onion,3022
onion,sinner,2016,October,111,1052,sinner+onion,962
onion,solapur,2014,September,112,2421,solapur+onion,2309
onion,solapur,2015,September,734,5081,solapur+onion,4347
onion,solapur,2016,September,111,2282,solapur+onion,2174
onion,ulhasnagar,2015,December,1174,1905,ulhasnagar+onion,731
onion,ulhasnagar,2016,October,589,1100,ulhasnagar+onion,589
onion,umrane,2015,December,945,1581,umrane+onion,636
onion,umrane,2016,September,520,1305,umrane+onion,851
onion,vadgaon peth,2015,November,1500,2000,vadgaon peth+onion,500
onion,vai,2015,July,2250,2600,vai+onion,350
onion,vai,2016,September,600,1000,vai+onion,460
onion,vaijapur,2014,September,211,2142,vaijapur+onion,1931
onion,vaijapur,2015,October,1022,3567,vaijapur+onion,2545
onion,vaijapur,2016,October,252,1100,vaijapur+onion,950
onion,vasai,2014,October,1250,2250,vasai+onion,1000
onion,vasai,2015,May,1488,2406,vasai+onion,943
onion,vasai,2016,June,809,1126,vasai+onion,317
onion,vita,2014,September,1200,1700,vita+onion,500
onion,vita,2016,September,550,1193,vita+onion,643
onion,yawal,2015,November,1163,1578,yawal+onion,415
onion,yawal,2016,May,700,858,yawal+onion,208
onion,yeola,2014,September,475,1732,yeola+onion,1462
onion,yeola,2015,November,1003,2460,yeola+onion,1607
onion,yeola,2016,October,344,942,yeola+onion,692
orange,ahmednagar,2015,December,650,2350,ahmednagar+orange,1700
orange,amarawati,2014,December,1046,1300,amarawati+orange,254
orange,amarawati,2015,September,1428,1939,amarawati+orange,511
orange,amarawati,2016,October,3000,4000,amarawati+orange,1166
orange,amarawati-fruit and vegetables,2016,October,3000,4000,amarawati-fruit and vegetables+orange,1135
orange,aurangabad,2014,November,1073,1977,aurangabad+orange,904
orange,aurangabad,2015,September,1410,2720,aurangabad+orange,1310
orange,aurangabad,2016,September,1908,3400,aurangabad+orange,1492
orange,bhiwapur,2016,March,2083,5125,bhiwapur+orange,3042
orange,chandrapur,2016,November,733,2836,chandrapur+orange,2327
orange,jalgaon,2014,October,1057,2165,jalgaon+orange,1108
orange,jalgaon,2015,October,900,1813,jalgaon+orange,913
orange,jalgaon,2016,October,1067,2500,jalgaon+orange,1700
orange,kalmeshwar,2014,November,1000,1176,kalmeshwar+orange,204
orange,kalmeshwar,2015,November,407,629,kalmeshwar+orange,222
orange,kalyan,2015,October,1691,2400,kalyan+orange,709
orange,kalyan,2016,September,2964,3491,kalyan+orange,822
orange,kamthi,2014,December,1063,2113,kamthi+orange,1050
orange,kamthi,2015,September,1290,3000,kamthi+orange,2400
orange,kamthi,2016,October,550,1500,kamthi+orange,950
orange,karad,2016,January,2000,3000,karad+orange,1000
orange,katol,2014,October,740,1035,katol+orange,354
orange,katol,2015,November,1567,1983,katol+orange,729
orange,katol,2016,October,1660,2170,katol+orange,824
orange,kolhapur,2015,November,578,1523,kolhapur+orange,945
orange,kolhapur,2016,October,2733,5263,kolhapur+orange,2530
orange,mumbai,2014,September,1776,2972,mumbai+orange,1232
orange,mumbai,2015,September,1000,3081,mumbai+orange,2081
orange,mumbai,2016,May,848,1990,mumbai+orange,1190
orange,mumbai-fruit market,2016,September,1656,2308,mumbai-fruit market+orange,954
orange,nagpur,2014,September,754,1875,nagpur+orange,1140
orange,nagpur,2015,September,1236,2780,nagpur+orange,1544
orange,nagpur,2016,September,1906,4364,nagpur+orange,3191
orange,narkhed,2015,November,318,690,narkhed+orange,402
orange,narkhed,2016,November,2000,4350,narkhed+orange,2350
orange,nashik,2014,November,1300,3000,nashik+orange,2100
orange,nashik,2015,November,800,2000,nashik+orange,1200
orange,nashik,2016,October,3000,4500,nashik+orange,2588
orange,rahuri,2015,December,204,2021,rahuri+orange,1817
orange,rahuri,2016,July,271,4000,rahuri+orange,3800
orange,ramtek,2015,November,600,780,ramtek+orange,182
orange,ramtek,2016,March,725,1000,ramtek+orange,275
orange,sangli-phale bhajipalam,2015,October,1133,3409,sangli-phale bhajipalam+orange,2364
orange,sangli-phale bhajipalam,2016,November,1888,5071,sangli-phale bhajipalam+orange,3214
orange,shrirampur,2015,November,1625,2500,shrirampur+orange,1000
orange,shrirampur,2016,November,1500,2094,shrirampur+orange,656
orange,varud,2014,October,1000,2500,varud+orange,1500
orange,varud,2015,October,879,1338,varud+orange,516
orange,varud,2016,November,2500,3500,varud+orange,1000
orange,varud-rajura bazar,2015,October,1200,1500,varud-rajura bazar+orange,300
oth.split pulses,lakhandur,2016,March,3813,3963,lakhandur+oth.split pulses,150
other cereals,barshi,2016,March,4575,4675,barshi+other cereals,263
other cereals,bhandara,2015,September,3750,3850,bhandara+other cereals,500
other cereals,bhandara,2016,September,4273,4273,bhandara+other cereals,586
other cereals,khalapur(shil-phata),2016,August,2567,3600,khalapur(shil-phata)+other cereals,1033
other cereals,mauda,2016,May,3250,3400,mauda+other cereals,150
other cereals,navapur,2016,February,3500,3500,navapur+other cereals,250
other cereals,tumsar,2014,September,1951,2178,tumsar+other cereals,320
other cereals,tumsar,2015,May,3800,3800,tumsar+other cereals,333
other cereals,tumsar,2016,September,4087,4259,tumsar+other cereals,237
other cereals,ulhasnagar,2016,September,2667,5000,ulhasnagar+other cereals,2333
other oil seeds,khamgaon,2015,May,3361,3448,khamgaon+other oil seeds,200
other pulses,barshi,2014,September,2794,2957,barshi+other pulses,386
other pulses,khalapur(shil-phata),2016,July,6950,8975,khalapur(shil-phata)+other pulses,2192
other pulses,tumsar,2014,September,2925,3250,tumsar+other pulses,325
other pulses,tumsar,2015,May,2900,3000,tumsar+other pulses,655
other pulses,tumsar,2016,September,5078,5306,tumsar+other pulses,832
other pulses,umared,2015,September,7328,7766,umared+other pulses,1140
other pulses,umared,2016,September,11629,12903,umared+other pulses,2700
other vegetables,bhivandi,2014,September,1113,2075,bhivandi+other vegetables,962
other vegetables,bhivandi,2015,September,1262,1935,bhivandi+other vegetables,720
other vegetables,bhivandi,2016,May,1630,3660,bhivandi+other vegetables,2030
other vegetables,parshiwani,2016,September,2167,2833,parshiwani+other vegetables,1100
other vegetables,pune-manjri,2016,September,1800,1800,pune-manjri+other vegetables,1267
other vegetables,rahuri,2015,February,100,1700,rahuri+other vegetables,1600
other vegetables,rahuri,2016,June,1500,3500,rahuri+other vegetables,2700
other vegetables,ulhasnagar,2016,September,1975,4083,ulhasnagar+other vegetables,2162
other vegetables,vai,2016,August,1200,1300,vai+other vegetables,100
paddy-unhusked,aamgaon,2014,September,1645,1843,aamgaon+paddy-unhusked,198
paddy-unhusked,aamgaon,2015,September,1651,1733,aamgaon+paddy-unhusked,96
paddy-unhusked,aamgaon,2016,September,1630,1752,aamgaon+paddy-unhusked,134
paddy-unhusked,aheri,2014,September,1850,1850,aheri+paddy-unhusked,13
paddy-unhusked,aheri,2015,October,1883,1883,aheri+paddy-unhusked,12
paddy-unhusked,aheri,2016,September,1916,1921,aheri+paddy-unhusked,5
paddy-unhusked,ahmedpur,2015,October,1410,1410,ahmedpur+paddy-unhusked,739
paddy-unhusked,akole,2014,September,1450,1900,akole+paddy-unhusked,475
paddy-unhusked,akole,2015,September,1500,2067,akole+paddy-unhusked,600
paddy-unhusked,akole,2016,September,1505,2200,akole+paddy-unhusked,700
paddy-unhusked,alibag,2015,September,1580,1792,alibag+paddy-unhusked,212
paddy-unhusked,alibag,2016,September,1543,1634,alibag+paddy-unhusked,108
paddy-unhusked,arjuni morgaon,2014,September,1911,2005,arjuni morgaon+paddy-unhusked,94
paddy-unhusked,arjuni morgaon,2015,September,2045,2125,arjuni morgaon+paddy-unhusked,80
paddy-unhusked,arjuni morgaon,2016,September,2061,2093,arjuni morgaon+paddy-unhusked,39
paddy-unhusked,armori,2014,September,2552,2619,armori+paddy-unhusked,102
paddy-unhusked,armori,2015,September,1688,1844,armori+paddy-unhusked,188
paddy-unhusked,armori,2016,September,1978,2053,armori+paddy-unhusked,137
paddy-unhusked,armori-desaiganj,2014,September,1700,1953,armori-desaiganj+paddy-unhusked,266
paddy-unhusked,armori-desaiganj,2015,September,1596,1796,armori-desaiganj+paddy-unhusked,228
paddy-unhusked,armori-desaiganj,2016,September,1745,2052,armori-desaiganj+paddy-unhusked,346
paddy-unhusked,ausa,2014,September,1001,1426,ausa+paddy-unhusked,576
paddy-unhusked,ausa,2016,March,1101,1200,ausa+paddy-unhusked,452
paddy-unhusked,barshi,2014,September,1494,1663,barshi+paddy-unhusked,239
paddy-unhusked,barshi,2015,September,1575,1614,barshi+paddy-unhusked,165
paddy-unhusked,barshi,2016,September,1816,1843,barshi+paddy-unhusked,135
paddy-unhusked,bhiwapur,2014,October,2500,2567,bhiwapur+paddy-unhusked,342
paddy-unhusked,bhiwapur,2015,September,2163,2332,bhiwapur+paddy-unhusked,169
paddy-unhusked,bhiwapur,2016,September,2313,2368,bhiwapur+paddy-unhusked,231
paddy-unhusked,brahmpuri,2014,October,2240,2315,brahmpuri+paddy-unhusked,84
paddy-unhusked,brahmpuri,2015,September,2044,6059,brahmpuri+paddy-unhusked,4118
paddy-unhusked,brahmpuri,2016,September,2215,2354,brahmpuri+paddy-unhusked,189
paddy-unhusked,chamorshi,2014,November,1811,1929,chamorshi+paddy-unhusked,150
paddy-unhusked,chamorshi,2015,September,2031,2664,chamorshi+paddy-unhusked,739
paddy-unhusked,chamorshi,2016,September,2375,2917,chamorshi+paddy-unhusked,819
paddy-unhusked,chimur,2014,September,2014,2201,chimur+paddy-unhusked,187
paddy-unhusked,chimur,2015,November,2000,2100,chimur+paddy-unhusked,200
paddy-unhusked,chimur,2016,September,2315,2412,chimur+paddy-unhusked,148
paddy-unhusked,devri,2016,November,1470,1510,devri+paddy-unhusked,100
paddy-unhusked,gadchiroli,2014,September,2040,2212,gadchiroli+paddy-unhusked,172
paddy-unhusked,gadchiroli,2015,September,1771,2254,gadchiroli+paddy-unhusked,499
paddy-unhusked,gadchiroli,2016,September,1901,2028,gadchiroli+paddy-unhusked,172
paddy-unhusked,ghoti,2014,September,2200,2266,ghoti+paddy-unhusked,166
paddy-unhusked,ghoti,2015,November,2036,2142,ghoti+paddy-unhusked,106
paddy-unhusked,gondiya,2014,November,1403,1482,gondiya+paddy-unhusked,167
paddy-unhusked,gondiya,2015,September,1667,1742,gondiya+paddy-unhusked,190
paddy-unhusked,gondiya,2016,September,1726,1850,gondiya+paddy-unhusked,220
paddy-unhusked,gondpimpri,2014,September,2048,2121,gondpimpri+paddy-unhusked,105
paddy-unhusked,gondpimpri,2015,September,2161,2272,gondpimpri+paddy-unhusked,200
paddy-unhusked,gondpimpri,2016,September,2433,2508,gondpimpri+paddy-unhusked,100
paddy-unhusked,goregaon,2014,December,1453,1628,goregaon+paddy-unhusked,175
paddy-unhusked,goregaon,2015,October,1581,1662,goregaon+paddy-unhusked,81
paddy-unhusked,goregaon,2016,October,1533,1619,goregaon+paddy-unhusked,86
paddy-unhusked,kalvan,2016,March,1400,1515,kalvan+paddy-unhusked,115
paddy-unhusked,kalyan,2016,June,1410,1455,kalyan+paddy-unhusked,45
paddy-unhusked,karjat (raigad),2014,September,1310,1459,karjat (raigad)+paddy-unhusked,149
paddy-unhusked,karjat (raigad),2015,September,1384,1614,karjat (raigad)+paddy-unhusked,230
paddy-unhusked,karjat (raigad),2016,October,1470,1550,karjat (raigad)+paddy-unhusked,130
paddy-unhusked,khalapur(shil-phata),2016,May,1410,1503,khalapur(shil-phata)+paddy-unhusked,130
